time,open,high,low,close,Volume,Volume MA
2019-08-13T09:00:00-03:00,5.901,5.906,5.901,5.906,51350,113100.5
2019-08-14T09:00:00-03:00,5.905,5.908,5.901,5.905,36265,110864.75
2019-08-15T09:00:00-03:00,5.901,5.908,5.901,5.905,72535,111104
2019-08-16T09:00:00-03:00,5.901,5.905,5.901,5.901,44770,111330.25
2019-08-19T09:00:00-03:00,5.885,5.91,5.885,5.885,18045,109348.25
2019-08-20T09:00:00-03:00,5.909,5.909,5.9,5.905,21040,103799.5
2019-08-21T09:00:00-03:00,5.9,5.905,5.9,5.904,199825,109222.75
2019-08-22T09:00:00-03:00,5.9,5.905,5.9,5.905,176400,114810.25
2019-08-23T09:00:00-03:00,5.9,5.91,5.895,5.9,78030,117036.5
2019-08-26T09:00:00-03:00,5.9,5.91,5.9,5.91,76665,118324.25
2019-08-27T09:00:00-03:00,5.892,5.911,5.892,5.892,73140,112209
2019-08-28T09:00:00-03:00,5.892,5.9,5.892,5.899,45165,109661.75
2019-08-29T09:00:00-03:00,5.91,5.91,5.896,5.896,68065,74497.5
2019-08-30T09:00:00-03:00,5.896,5.92,5.896,5.9,13260,72655
2019-09-02T09:00:00-03:00,5.74,5.745,5.73,5.739,264120,84131.25
2019-09-03T09:00:00-03:00,5.725,5.8,5.721,5.728,109630,81930.5
2019-09-04T09:00:00-03:00,5.714,5.72,5.705,5.712,191845,87634.25
2019-09-05T09:00:00-03:00,5.7,5.71,5.695,5.7,273745,94866
2019-09-06T09:00:00-03:00,5.695,5.698,5.68,5.684,284365,108080.75
2019-09-09T09:00:00-03:00,5.66,5.67,5.653,5.665,364135,123119.75
2019-09-10T09:00:00-03:00,5.65,5.65,5.635,5.644,191030,130103.75
2019-09-11T09:00:00-03:00,5.61,5.638,5.61,5.625,184630,137522
2019-09-12T09:00:00-03:00,5.605,5.605,5.6,5.605,146700,141230.25
2019-09-13T09:00:00-03:00,5.575,5.59,5.575,5.584,483280,163155.75
2019-09-16T09:00:00-03:00,5.57,5.57,5.536,5.536,449785,184742.75
2019-09-17T09:00:00-03:00,5.52,5.52,5.487,5.501,621960,214788.75
2019-09-18T09:00:00-03:00,5.45,5.479,5.45,5.455,71910,208393
2019-09-19T09:00:00-03:00,5.4,5.404,5.395,5.403,133045,206225.25
2019-09-20T09:00:00-03:00,5.4,5.402,5.397,5.4,32575,203952.5
2019-09-23T09:00:00-03:00,5.405,5.405,5.397,5.398,42720,202255.25
2019-09-24T09:00:00-03:00,5.4,5.402,5.38,5.4,92960,203246.25
2019-09-25T09:00:00-03:00,5.398,5.4,5.396,5.396,89965,205486.25
2019-09-26T09:00:00-03:00,5.4,5.403,5.39,5.397,20555,203110.75
2019-09-27T09:00:00-03:00,5.403,5.403,5.395,5.402,57950,205345.25
2019-09-30T09:00:00-03:00,5.379,5.389,5.379,5.385,17405,193009.5
2019-10-01T09:00:00-03:00,5.382,5.382,5.378,5.378,313910,203223.5
2019-10-02T09:00:00-03:00,5.377,5.387,5.36,5.378,22205,194741.5
2019-10-03T09:00:00-03:00,5.39,5.395,5.38,5.383,53790,183743.75
2019-10-04T09:00:00-03:00,5.375,5.383,5.375,5.383,47635,171907.25
2019-10-07T09:00:00-03:00,5.37,5.379,5.37,5.379,19790,154690
2019-10-08T09:00:00-03:00,5.37,5.37,5.367,5.37,33450,146811
2019-10-09T09:00:00-03:00,5.375,5.375,5.366,5.367,46895,139924.25
2019-10-10T09:00:00-03:00,5.367,5.369,5.364,5.364,84475,136813
2019-10-11T09:00:00-03:00,5.36,5.367,5.36,5.367,121135,118705.75
2019-10-14T09:00:00-03:00,5.364,5.364,5.363,5.364,93385,100885.75
2019-10-15T09:00:00-03:00,5.35,5.365,5.35,5.362,37405,71658
2019-10-16T09:00:00-03:00,5.368,5.368,5.348,5.362,90920,72608.5
2019-10-17T09:00:00-03:00,5.355,5.359,5.344,5.355,81470,70029.75
2019-10-18T09:00:00-03:00,5.35,5.355,5.35,5.35,47395,70770.75
2019-10-21T09:00:00-03:00,5.334,5.354,5.325,5.348,53310,71300.25
2019-10-22T09:00:00-03:00,5.322,5.337,5.322,5.337,46930,68998.75
2019-10-23T09:00:00-03:00,5.32,5.328,5.32,5.325,40785,66539.75
2019-10-24T09:00:00-03:00,5.305,5.325,5.305,5.314,48955,67959.75
2019-10-25T09:00:00-03:00,5.295,5.304,5.294,5.294,42795,67202
2019-10-28T09:00:00-03:00,5.26,5.27,5.26,5.265,34155,68039.5
2019-10-29T09:00:00-03:00,5.233,5.233,5.203,5.215,110500,57869
2019-10-30T09:00:00-03:00,5.12,5.15,5.12,5.137,565710,85044.25
2019-10-31T09:00:00-03:00,5.12,5.15,4.9,4.9,0,82354.75
2019-11-01T09:00:00-03:00,4.908,4.908,4.9,4.9,325465,96246.25
2019-11-04T09:00:00-03:00,4.905,4.905,4.903,4.904,37060,97109.75
2019-11-05T09:00:00-03:00,4.903,4.906,4.9,4.904,64835,98679
2019-11-06T09:00:00-03:00,4.902,4.905,4.893,4.902,104115,101540
2019-11-07T09:00:00-03:00,4.902,4.904,4.9,4.901,57140,100173.25
2019-11-08T09:00:00-03:00,4.9,4.91,4.9,4.9,24585,95345.75
2019-11-11T09:00:00-03:00,4.905,4.906,4.901,4.901,9535,91153.25
2019-11-12T09:00:00-03:00,4.901,4.905,4.9,4.903,36225,91094.25
2019-11-13T09:00:00-03:00,4.905,4.906,4.9,4.905,37435,88420
2019-11-14T09:00:00-03:00,4.904,4.907,4.904,4.904,14540,85073.5
2019-11-18T09:00:00-03:00,4.901,4.907,4.901,4.901,11190,83263.25
2019-11-19T09:00:00-03:00,4.906,4.907,4.904,4.904,208270,91011.25
2019-11-21T09:00:00-03:00,4.907,4.909,4.901,4.907,152005,96265
2019-11-22T09:00:00-03:00,4.907,4.908,4.901,4.902,23660,95408.75
2019-11-25T09:00:00-03:00,4.909,4.909,4.9,4.901,7970,93359.5
2019-11-26T09:00:00-03:00,4.91,4.91,4.901,4.901,22955,92367.5
2019-11-27T09:00:00-03:00,4.9,4.91,4.9,4.91,39465,92633
2019-11-28T09:00:00-03:00,4.9,4.91,4.9,4.91,36065,88911.25
2019-11-29T09:00:00-03:00,4.91,4.912,4.9,4.9,4305,60841
2019-12-02T09:00:00-03:00,4.641,4.646,4.635,4.641,963670,109024.5
2019-12-03T09:00:00-03:00,4.615,4.62,4.605,4.609,446490,115075.75
2019-12-04T09:00:00-03:00,4.59,4.594,4.585,4.59,839535,155199.5
2019-12-05T09:00:00-03:00,4.565,4.583,4.565,4.578,172400,160577.75
2019-12-06T09:00:00-03:00,4.551,4.551,4.535,4.536,382365,174490.25
2019-12-09T09:00:00-03:00,4.506,4.513,4.506,4.51,547870,199026.75
2019-12-10T09:00:00-03:00,4.49,4.49,4.484,4.488,1095320,252563.5
2019-12-11T09:00:00-03:00,4.455,4.459,4.449,4.454,3324430,418308.25
2019-12-12T09:00:00-03:00,4.403,4.407,4.4,4.402,6367945,734894.25
2019-12-13T09:00:00-03:00,4.41,4.41,4.401,4.402,737770,769911
2019-12-16T09:00:00-03:00,4.405,4.405,4.401,4.402,195055,778936.75
2019-12-17T09:00:00-03:00,4.404,4.407,4.4,4.401,198810,788317.75
2019-12-18T09:00:00-03:00,4.401,4.402,4.397,4.399,316725,793740.5
2019-12-19T09:00:00-03:00,4.401,4.401,4.391,4.399,107055,791493
2019-12-20T09:00:00-03:00,4.402,4.403,4.395,4.397,216505,801135.25
2019-12-23T09:00:00-03:00,4.4,4.402,4.4,4.401,303115,815892.5
2019-12-26T09:00:00-03:00,4.395,4.407,4.395,4.401,189425,824216
2019-12-27T09:00:00-03:00,4.38,4.403,4.38,4.396,81995,826342.5
2019-12-30T09:00:00-03:00,4.401,4.41,4.38,4.403,120570,830567.75
2020-01-02T09:00:00-03:00,4.41,4.422,4.409,4.412,559100,858307.5
2020-01-03T09:00:00-03:00,4.412,4.412,4.398,4.404,75990,813923.5
2020-01-06T09:00:00-03:00,4.399,4.406,4.399,4.405,16960,792447
2020-01-07T09:00:00-03:00,4.405,4.405,4.402,4.402,41410,752540.75
2020-01-08T09:00:00-03:00,4.403,4.403,4.401,4.402,81610,748001.25
2020-01-09T09:00:00-03:00,4.406,4.406,4.402,4.404,27555,730260.75
2020-01-10T09:00:00-03:00,4.408,4.408,4.403,4.405,126710,709202.75
2020-01-13T09:00:00-03:00,4.407,4.408,4.405,4.405,20155,655444.5
2020-01-14T09:00:00-03:00,4.408,4.408,4.404,4.407,25175,490481.75
2020-01-15T09:00:00-03:00,4.403,4.405,4.403,4.403,55595,174864.25
2020-01-16T09:00:00-03:00,4.403,4.406,4.403,4.405,37790,139865.25
2020-01-17T09:00:00-03:00,4.405,4.407,4.403,4.405,45660,132395.5
2020-01-20T09:00:00-03:00,4.403,4.405,4.403,4.403,32105,124060.25
2020-01-21T09:00:00-03:00,4.402,4.406,4.402,4.406,35970,110022.5
2020-01-22T09:00:00-03:00,4.402,4.409,4.402,4.406,78055,108572.5
2020-01-23T09:00:00-03:00,4.407,4.407,4.404,4.405,57045,100599.5
2020-01-24T09:00:00-03:00,4.404,4.407,4.404,4.407,63020,88594.75
2020-01-27T09:00:00-03:00,4.403,4.407,4.401,4.407,76145,82930.75
2020-01-28T09:00:00-03:00,4.403,4.405,4.4,4.4,132155,85438.75
2020-01-29T09:00:00-03:00,4.403,4.405,4.4,4.4,60465,82433.5
2020-01-30T09:00:00-03:00,4.405,4.405,4.403,4.403,37555,56356.25
2020-01-31T09:00:00-03:00,4.4,4.4,4.4,4.4,107925,57953
2020-02-03T09:00:00-03:00,4.235,4.235,4.22,4.235,619515,88080.75
2020-02-04T09:00:00-03:00,4.2,4.215,4.196,4.21,223560,97188.25
2020-02-05T09:00:00-03:00,4.185,4.203,4.185,4.197,627035,124459.5
2020-02-06T09:00:00-03:00,4.154,4.155,4.15,4.153,155900,130876.75
2020-02-07T09:00:00-03:00,4.15,4.155,4.15,4.155,83270,128704.75
2020-02-10T09:00:00-03:00,4.155,4.155,4.15,4.15,56275,130510.75
2020-02-11T09:00:00-03:00,4.15,4.15,4.15,4.15,41785,131341.25
2020-02-12T09:00:00-03:00,4.152,4.155,4.15,4.155,32175,130170.25
2020-02-13T09:00:00-03:00,4.155,4.155,4.15,4.155,51075,130834.5
2020-02-14T09:00:00-03:00,4.15,4.155,4.15,4.15,89915,133047.25
2020-02-17T09:00:00-03:00,4.15,4.155,4.15,4.155,23490,132616.5
2020-02-18T09:00:00-03:00,4.151,4.151,4.151,4.151,38795,132757.75
2020-02-19T09:00:00-03:00,4.151,4.153,4.15,4.151,22460,129978
2020-02-20T09:00:00-03:00,4.16,4.16,4.151,4.152,42620,129256.75
2020-02-21T09:00:00-03:00,4.15,4.152,4.15,4.151,38020,128006.75
2020-02-26T09:00:00-03:00,4.151,4.152,4.151,4.151,16110,125005
2020-02-27T09:00:00-03:00,4.151,4.16,4.151,4.151,23090,119551.75
2020-02-28T09:00:00-03:00,4.16,4.16,4.15,4.15,38675,118462.25
2020-03-02T09:00:00-03:00,4.102,4.12,4.09,4.112,964525,164810.75
2020-03-03T09:00:00-03:00,4.105,4.123,4.06,4.063,715300,195179.5
2020-03-04T09:00:00-03:00,4,4.025,3.991,4.004,1066915,217549.5
2020-03-05T09:00:00-03:00,3.998,4.037,3.992,4.016,377400,225241.5
2020-03-06T09:00:00-03:00,4.025,4.048,3.99,3.99,455910,216685.25
2020-03-09T09:00:00-03:00,4.08,4.08,4.02,4.046,719310,244855.75
2020-03-10T09:00:00-03:00,4.025,4.04,4,4.021,321215,256753
2020-03-11T09:00:00-03:00,3.95,4.15,3.95,4.11,357945,271836.5
2020-03-12T09:00:00-03:00,4.223,4.223,4.012,4.15,1164470,327970.75
2020-03-13T09:00:00-03:00,4.05,4.06,4.01,4.03,1377620,395243
2020-03-16T09:00:00-03:00,3.879,3.879,3.7,3.73,1035000,444439.25
2020-03-17T09:00:00-03:00,3.75,3.79,3.67,3.68,956825,487784.75
2020-03-18T09:00:00-03:00,3.71,3.77,3.58,3.705,625505,517885.5
2020-03-19T09:00:00-03:00,3.65,3.66,3.64,3.645,211865,526539
2020-03-20T09:00:00-03:00,3.651,3.655,3.64,3.646,122520,531542
2020-03-23T09:00:00-03:00,3.61,3.646,3.61,3.613,191775,538999.75
2020-03-24T09:00:00-03:00,3.613,3.64,3.612,3.626,170340,545615.75
2020-03-25T09:00:00-03:00,3.63,3.64,3.621,3.635,87100,549165.25
2020-03-26T09:00:00-03:00,3.635,3.65,3.63,3.645,129030,554462.25
2020-03-27T09:00:00-03:00,3.65,3.65,3.64,3.649,101500,557603.5
2020-03-30T09:00:00-03:00,3.655,3.655,3.643,3.645,115405,515147.5
2020-03-31T09:00:00-03:00,3.65,3.65,3.645,3.65,28010,480783
2020-04-01T09:00:00-03:00,3.645,3.645,3.64,3.644,482255,451550
2020-04-02T09:00:00-03:00,3.64,3.644,3.56,3.6,33590,434359.5
2020-04-03T09:00:00-03:00,3.605,3.63,3.601,3.601,18105,412469.25
2020-04-06T09:00:00-03:00,3.605,3.63,3.605,3.616,90215,381014.5
2020-04-07T09:00:00-03:00,3.63,3.63,3.611,3.625,35145,366711
2020-04-08T09:00:00-03:00,3.625,3.625,3.615,3.62,126960,355161.75
2020-04-09T09:00:00-03:00,3.62,3.64,3.62,3.621,89560,301416.25
2020-04-13T09:00:00-03:00,3.631,3.631,3.625,3.631,47675,234919
2020-04-14T09:00:00-03:00,3.6,3.63,3.6,3.62,109897,188663.85
2020-04-15T09:00:00-03:00,3.63,3.64,3.625,3.64,81810,144913.1
2020-04-16T09:00:00-03:00,3.62,3.65,3.62,3.645,36590,115467.35
2020-04-17T09:00:00-03:00,3.63,3.63,3.62,3.63,42970,107022.6
2020-04-20T09:00:00-03:00,3.62,3.65,3.62,3.65,70180,104405.6
2020-04-22T09:00:00-03:00,3.65,3.65,3.6,3.605,103875,100010.6
2020-04-23T09:00:00-03:00,3.65,3.65,3.605,3.615,97300,96358.6
2020-04-24T09:00:00-03:00,3.65,3.65,3.615,3.65,92760,96641.6
2020-04-27T09:00:00-03:00,3.62,3.66,3.62,3.66,87150,94547.6
2020-04-28T09:00:00-03:00,3.65,3.656,3.62,3.65,52000,92072.6
2020-04-29T09:00:00-03:00,3.67,3.67,3.65,3.67,29930,87798.85
2020-04-30T09:00:00-03:00,3.65,3.7,3.65,3.65,17225,87259.6
2020-05-04T09:00:00-03:00,3.16,3.18,3.14,3.174,462860,86289.85
2020-05-05T09:00:00-03:00,3.1,3.13,3.05,3.074,122755,90748.1
2020-05-06T09:00:00-03:00,2.99,3.105,2.98,3.085,514010,115543.35
2020-05-07T09:00:00-03:00,2.9,2.91,2.89,2.91,153220,118693.6
2020-05-08T09:00:00-03:00,2.901,2.91,2.9,2.91,181330,126002.85
2020-05-11T09:00:00-03:00,2.905,2.905,2.9,2.905,47445,122027.1
2020-05-12T09:00:00-03:00,2.904,2.904,2.9,2.9,118630,123480.6
2020-05-13T09:00:00-03:00,2.9,2.905,2.9,2.9,68565,124525.1
2020-05-14T09:00:00-03:00,2.902,2.902,2.9,2.9,82785,123169.5
2020-05-15T09:00:00-03:00,2.905,2.905,2.9,2.903,52520,121705
2020-05-18T09:00:00-03:00,2.905,2.905,2.9,2.9,108960,125323.5
2020-05-19T09:00:00-03:00,2.901,2.901,2.895,2.897,45685,125459.25
2020-05-20T09:00:00-03:00,2.903,2.903,2.9,2.903,33045,123602.5
2020-05-21T09:00:00-03:00,2.902,2.902,2.9,2.9,39455,120381.5
2020-05-22T09:00:00-03:00,2.901,2.905,2.9,2.904,53570,118195
2020-05-25T09:00:00-03:00,2.905,2.905,2.902,2.905,29855,115049.75
2020-05-26T09:00:00-03:00,2.903,2.905,2.902,2.905,35770,112480.75
2020-05-27T09:00:00-03:00,2.904,2.904,2.9,2.9,38880,111824.75
2020-05-28T09:00:00-03:00,2.901,2.905,2.901,2.901,29575,111807
2020-05-29T09:00:00-03:00,2.902,2.905,2.9,2.9,114305,116661
2020-06-01T09:00:00-03:00,2.625,2.625,2.62,2.62,279950,107515.5
2020-06-02T09:00:00-03:00,2.6,2.603,2.59,2.591,507045,126730
2020-06-03T09:00:00-03:00,2.56,2.572,2.54,2.565,213395,111699.25
2020-06-04T09:00:00-03:00,2.54,2.555,2.54,2.544,65850,107330.75
2020-06-05T09:00:00-03:00,2.525,2.531,2.524,2.53,144465,105487.5
2020-06-08T09:00:00-03:00,2.51,2.517,2.5,2.506,174185,111824.5
2020-06-09T09:00:00-03:00,2.5,2.5,2.46,2.475,142405,113013.25
2020-06-10T09:00:00-03:00,2.46,2.46,2.432,2.44,182070,118688.5
2020-06-12T09:00:00-03:00,2.39,2.416,2.39,2.41,162445,122671.5
2020-06-15T09:00:00-03:00,2.36,2.38,2.36,2.364,350455,137568.25
2020-06-16T09:00:00-03:00,2.325,2.325,2.3,2.32,768955,170568
2020-06-17T09:00:00-03:00,2.26,2.26,2.24,2.247,538385,195203
2020-06-18T09:00:00-03:00,2.16,2.16,2.151,2.151,171135,202107.5
2020-06-19T09:00:00-03:00,2.15,2.152,2.15,2.152,569500,228609.75
2020-06-22T09:00:00-03:00,2.151,2.153,2.151,2.153,393310,245596.75
2020-06-23T09:00:00-03:00,2.153,2.153,2.15,2.15,123860,250297
2020-06-24T09:00:00-03:00,2.145,2.151,2.13,2.15,72350,252126
2020-06-25T09:00:00-03:00,2.145,2.151,2.14,2.151,36665,252015.25
2020-06-26T09:00:00-03:00,2.15,2.15,2.145,2.147,45390,252806
2020-06-29T09:00:00-03:00,2.15,2.15,2.145,2.15,25260,248353.75
2020-06-30T09:00:00-03:00,2.15,2.15,2.11,2.15,26505,235681.5
2020-07-01T09:00:00-03:00,2.154,2.154,2.148,2.154,159945,218326.5
2020-07-02T09:00:00-03:00,2.154,2.156,2.154,2.154,29510,209132.25
2020-07-03T09:00:00-03:00,2.154,2.154,2.14,2.154,34185,207549
2020-07-06T09:00:00-03:00,2.15,2.15,2.142,2.142,17980,201224.75
2020-07-07T09:00:00-03:00,2.14,2.154,2.14,2.154,47640,194897.5
2020-07-08T09:00:00-03:00,2.15,2.154,2.15,2.154,39830,189768.75
2020-07-09T09:00:00-03:00,2.152,2.152,2.15,2.152,29720,182151.25
2020-07-10T09:00:00-03:00,2.15,2.152,2.15,2.152,40615,176059.75
2020-07-13T09:00:00-03:00,2.15,2.153,2.15,2.152,63485,161711.25
2020-07-14T09:00:00-03:00,2.153,2.153,2.15,2.153,29375,124732.25
2020-07-15T09:00:00-03:00,2.155,2.155,2.15,2.155,49230,100274.5
2020-07-16T09:00:00-03:00,2.154,2.154,2.15,2.154,32465,93341
2020-07-17T09:00:00-03:00,2.153,2.153,2.15,2.153,20745,65903.25
2020-07-20T09:00:00-03:00,2.145,2.152,2.145,2.145,32910,47883.25
2020-07-21T09:00:00-03:00,2.15,2.152,2.15,2.152,34080,43394.25
2020-07-22T09:00:00-03:00,2.145,2.15,2.14,2.145,34585,41506
2020-07-23T09:00:00-03:00,2.152,2.152,2.147,2.152,37640,41554.75
2020-07-24T09:00:00-03:00,2.147,2.153,2.147,2.147,66555,42613
2020-07-27T09:00:00-03:00,2.153,2.153,2.147,2.153,63335,44516.75
2020-07-28T09:00:00-03:00,2.147,2.153,2.147,2.153,58670,46125
2020-07-29T09:00:00-03:00,2.147,2.16,2.147,2.147,46855,40470.5
2020-07-30T09:00:00-03:00,2.147,2.153,2.147,2.147,51150,41552.5
2020-07-31T09:00:00-03:00,2.2,2.2,2.15,2.15,50005,42343.5
2020-08-03T09:00:00-03:00,1.97,1.976,1.955,1.967,256865,54287.75
2020-08-04T09:00:00-03:00,1.96,1.975,1.96,1.96,128170,58314.25
2020-08-05T09:00:00-03:00,1.949,1.99,1.949,1.98,368345,74740
2020-08-06T09:00:00-03:00,1.9,1.905,1.895,1.904,195910,83049.5
2020-08-07T09:00:00-03:00,1.9,1.905,1.9,1.904,37180,82877.75
2020-08-10T09:00:00-03:00,1.9,1.904,1.9,1.9,35285,81467.75
2020-08-11T09:00:00-03:00,1.901,1.904,1.9,1.9,62220,83110
2020-08-12T09:00:00-03:00,1.9,1.902,1.9,1.9,116875,86492.25
2020-08-13T09:00:00-03:00,1.9,1.9,1.9,1.9,87990,89268.5
2020-08-14T09:00:00-03:00,1.9,1.901,1.9,1.901,26025,89532.5
2020-08-17T09:00:00-03:00,1.9,1.905,1.9,1.9,31120,89443
2020-08-18T09:00:00-03:00,1.903,1.903,1.9,1.9,62940,90886
2020-08-19T09:00:00-03:00,1.905,1.905,1.9,1.905,78630,93088.25
2020-08-20T09:00:00-03:00,1.903,1.909,1.9,1.901,164210,99416.75
2020-08-21T09:00:00-03:00,1.9,1.903,1.9,1.903,44275,98302.75
2020-08-24T09:00:00-03:00,1.901,1.904,1.901,1.901,37260,96999
2020-08-25T09:00:00-03:00,1.91,1.91,1.91,1.91,132180,100674.5
2020-08-26T09:00:00-03:00,1.915,1.915,1.9,1.9,56570,101160.25
2020-08-27T09:00:00-03:00,1.9,1.905,1.9,1.9,87640,102984.75
2020-08-28T09:00:00-03:00,1.9,1.93,1.9,1.93,84030,104686
2020-08-31T09:00:00-03:00,1.87,1.9,1.87,1.9,49205,94303
2020-09-01T09:00:00-03:00,1.912,1.92,1.905,1.915,374580,106623.5
2020-09-02T09:00:00-03:00,1.92,1.92,1.901,1.905,96945,93053.5
2020-09-03T09:00:00-03:00,1.9,1.915,1.9,1.902,83105,87413.25
2020-09-04T09:00:00-03:00,1.9,1.91,1.88,1.909,145965,92852.5
2020-09-08T09:00:00-03:00,1.905,1.91,1.9,1.906,64160,94296.25
2020-09-09T09:00:00-03:00,1.91,1.914,1.9,1.907,82095,95290
2020-09-10T09:00:00-03:00,1.901,1.909,1.9,1.904,106845,94788.5
2020-09-11T09:00:00-03:00,1.905,1.91,1.901,1.909,89960,94887
2020-09-14T09:00:00-03:00,1.908,1.908,1.9,1.903,317860,109478.75
2020-09-15T09:00:00-03:00,1.9,1.905,1.896,1.897,151140,115479.75
2020-09-16T09:00:00-03:00,1.895,1.899,1.88,1.89,1152250,169945.25
2020-09-17T09:00:00-03:00,1.9,1.904,1.891,1.901,148520,173439.75
2020-09-18T09:00:00-03:00,1.925,1.925,1.9,1.903,88545,169656.5
2020-09-21T09:00:00-03:00,1.901,1.91,1.9,1.904,93780,172131.75
2020-09-22T09:00:00-03:00,1.905,1.908,1.9,1.9,99220,175229.75
2020-09-23T09:00:00-03:00,1.91,1.913,1.9,1.913,80810,172661.25
2020-09-24T09:00:00-03:00,1.9,1.909,1.9,1.909,62795,172972.5
2020-09-25T09:00:00-03:00,1.9,1.909,1.89,1.895,60455,171613.25
2020-09-28T09:00:00-03:00,1.9,1.903,1.896,1.9,68690,170846.25
2020-09-29T09:00:00-03:00,1.89,1.91,1.89,1.901,180320,177402
2020-09-30T09:00:00-03:00,1.9,1.9,1.895,1.9,94410,163393.5
2020-10-01T09:00:00-03:00,1.91,1.928,1.905,1.91,356750,176383.75
2020-10-02T09:00:00-03:00,1.91,1.95,1.91,1.919,185235,181490.25
2020-10-05T09:00:00-03:00,1.93,1.93,1.91,1.92,42645,176324.25
2020-10-06T09:00:00-03:00,1.907,1.919,1.899,1.905,72760,176754.25
2020-10-07T09:00:00-03:00,1.901,1.919,1.901,1.905,67430,176021
2020-10-08T09:00:00-03:00,1.91,1.92,1.9,1.91,70675,174212.5
2020-10-09T09:00:00-03:00,1.91,1.91,1.9,1.901,76765,173552.75
2020-10-13T09:00:00-03:00,1.905,1.905,1.901,1.901,84515,161885.5
2020-10-14T09:00:00-03:00,1.905,1.909,1.901,1.901,123355,160496.25
2020-10-15T09:00:00-03:00,1.902,1.908,1.901,1.902,76500,106708.75
2020-10-16T09:00:00-03:00,1.905,1.915,1.905,1.908,29725,100769
2020-10-19T09:00:00-03:00,1.909,1.91,1.9,1.903,46760,98679.75
2020-10-20T09:00:00-03:00,1.9,1.905,1.9,1.904,99730,98977.25
2020-10-21T09:00:00-03:00,1.9,1.904,1.9,1.9,110840,99558.25
2020-10-22T09:00:00-03:00,1.904,1.907,1.9,1.905,65620,98798.75
2020-10-23T09:00:00-03:00,1.92,1.92,1.897,1.92,45490,97933.5
2020-10-26T09:00:00-03:00,1.9,1.93,1.9,1.9,60795,97950.5
2020-10-27T09:00:00-03:00,1.9,1.91,1.9,1.901,68600,97946
2020-10-28T09:00:00-03:00,1.9,1.901,1.9,1.901,82100,93035
2020-10-29T09:00:00-03:00,1.9,1.91,1.898,1.91,94215,93025.25
2020-10-30T09:00:00-03:00,1.9,1.9,1.898,1.9,30570,76716.25
2020-11-03T09:00:00-03:00,1.905,1.919,1.9,1.919,540275,94468.25
2020-11-04T09:00:00-03:00,1.91,1.912,1.91,1.91,53555,95013.75
2020-11-05T09:00:00-03:00,1.9,1.91,1.9,1.903,67340,94742.75
2020-11-06T09:00:00-03:00,1.91,1.91,1.901,1.902,76350,95188.75
2020-11-09T09:00:00-03:00,1.901,1.909,1.901,1.908,55030,94406.5
2020-11-10T09:00:00-03:00,1.91,1.91,1.902,1.908,45605,92848.5
2020-11-11T09:00:00-03:00,1.907,1.908,1.905,1.907,24340,89839.75
2020-11-12T09:00:00-03:00,1.907,1.907,1.907,1.907,39490,85646.5
2020-11-13T09:00:00-03:00,1.906,1.907,1.906,1.906,27835,83213.25
