time,open,high,low,close,Volume,Volume MA
2020-09-10T09:00:00-03:00,5304,5336,5272.5,5310.485,303155,270545.25
2020-09-11T09:00:00-03:00,5299,5353.5,5263,5334.205,273160,268666.75
2020-09-14T09:00:00-03:00,5307.5,5326.5,5265.5,5277.135,211690,266979
2020-09-15T09:00:00-03:00,5240.5,5304.5,5223,5282.146,310155,270681.5
2020-09-16T09:00:00-03:00,5255,5276,5213,5235.53,294200,272455.25
2020-09-17T09:00:00-03:00,5270,5294,5228.5,5241.599,278535,274500.5
2020-09-18T09:00:00-03:00,5250,5400,5246,5361.196,307555,269846
2020-09-21T09:00:00-03:00,5455,5498.5,5389.5,5406.548,299935,272727
2020-09-22T09:00:00-03:00,5427,5497,5384,5473.029,359110,282225.25
2020-09-23T09:00:00-03:00,5506,5598.5,5490.5,5573.759,317405,284654.75
2020-09-24T09:00:00-03:00,5594.5,5624,5493,5513.476,331390,288195.25
2020-09-25T09:00:00-03:00,5530,5588,5530,5552.617,294585,288461
2020-09-28T09:00:00-03:00,5515,5675,5512,5630.29,404630,295232.5
2020-09-29T09:00:00-03:00,5638.5,5679,5606,5636.606,401115,299490.25
2020-09-30T09:00:00-03:00,5626,5670,5591,5631.723,415385,305617
2020-10-01T09:00:00-03:00,5580.5,5668.5,5578,5649.027,275920,306328
2020-10-02T09:00:00-03:00,5665.5,5697,5611.5,5660.7,287560,305268.25
2020-10-05T09:00:00-03:00,5654,5681.5,5556,5571.836,279680,305966.75
2020-10-06T09:00:00-03:00,5534,5621.5,5487.5,5605.568,360400,311290.75
2020-10-07T09:00:00-03:00,5566,5644.5,5555,5620.14,339295,317243
2020-10-08T09:00:00-03:00,5590,5651,5582,5601.732,247325,314451.5
2020-10-09T09:00:00-03:00,5580,5587,5515,5536.467,234355,312511.25
2020-10-13T09:00:00-03:00,5527,5629,5524,5581.414,279700,315911.75
2020-10-14T09:00:00-03:00,5581,5608,5538,5598.383,257035,313255.75
2020-10-15T09:00:00-03:00,5643,5651,5591.5,5602.506,233850,310238.25
2020-10-16T09:00:00-03:00,5610,5657,5600.5,5643.531,190710,305847
2020-10-19T09:00:00-03:00,5620.5,5636.5,5569,5596.247,245065,302722.5
2020-10-20T09:00:00-03:00,5606.5,5629,5550,5587.742,315165,303484
2020-10-21T09:00:00-03:00,5600,5630,5573.5,5611.955,257480,298402.5
2020-10-22T09:00:00-03:00,5618,5628,5564.5,5601.146,216375,293351
2020-10-23T09:00:00-03:00,5577.5,5636,5567,5625.236,209160,287239.5
2020-10-26T09:00:00-03:00,5658,5664.5,5612,5626.886,214170,283218.75
2020-10-27T09:00:00-03:00,5609.5,5713.5,5600.5,5675.68,245875,275281
2020-10-28T09:00:00-03:00,5740,5793,5703.5,5736.666,367420,273596.25
2020-10-29T09:00:00-03:00,5785,5792,5745.5,5759.921,281540,266904
2020-10-30T09:00:00-03:00,5781.5,5814,5728,5749.877,326200,269418
2020-11-03T09:00:00-03:00,5702,5771.5,5654,5753.396,236130,266846.5
2020-11-04T09:00:00-03:00,5761,5770.5,5648.5,5661.485,241405,264932.75
2020-11-05T09:00:00-03:00,5616,5635.5,5527,5567.551,290345,261430
2020-11-06T09:00:00-03:00,5520,5579,5362.5,5422.83,350495,261990
2020-11-09T09:00:00-03:00,5275.5,5429.5,5228,5419.848,453245,272286
