time,open,high,low,close,Volume,Volume MA
2019-09-25T09:00:00-03:00,103480,104805,103270,104700,189180,146170.25
2019-09-26T09:00:00-03:00,105275,105615,104545,105540,129660,144478.5
2019-09-27T09:00:00-03:00,105500,105900,104705,105344,142445,144472.5
2019-09-30T09:00:00-03:00,105800,105800,104845,105139,136560,147510.5
2019-10-01T09:00:00-03:00,105265,105350,104000,104157,188100,145780.75
2019-10-02T09:00:00-03:00,103320,103395,101035,101149,275570,153576.25
2019-10-03T09:00:00-03:00,101250,101730,99870,101456,244110,157613
2019-10-04T09:00:00-03:00,101200,102770,101040,102613,183425,162062.5
2019-10-07T09:00:00-03:00,102250,102560,100380,100661,167485,162927.25
2019-10-08T09:00:00-03:00,100300,101485,99775,99898,177745,164400
2019-10-09T09:00:00-03:00,100845,101685,100235,101300,136300,164960.25
2019-10-10T09:00:00-03:00,101320,102595,101235,101892,124125,163287.25
2019-10-11T09:00:00-03:00,103290,104590,102840,103837,238045,169622
2019-10-14T09:00:00-03:00,103395,104365,103350,104293,117750,167554
2019-10-15T09:00:00-03:00,104655,105135,104070,104440,151105,168244.5
2019-10-16T09:00:00-03:00,105060,106310,104300,106253,174770,170165
2019-10-17T09:00:00-03:00,106355,106770,105595,105750,145060,168696.75
2019-10-18T09:00:00-03:00,105710,106300,105245,105366,101675,166002.25
2019-10-21T09:00:00-03:00,105680,106730,105415,106678,95585,164637.5
2019-10-22T09:00:00-03:00,106800,108215,106640,107969,152690,163569.25
2019-10-23T09:00:00-03:00,107600,108740,107520,108180,130110,160615.75
2019-10-24T09:00:00-03:00,108480,108620,107285,107681,118900,160077.75
2019-10-25T09:00:00-03:00,108110,108860,107670,108099,115700,158740.5
2019-10-28T09:00:00-03:00,108300,109125,107960,108756,88095,156317.25
2019-10-29T09:00:00-03:00,108500,108725,107900,108100,83945,151109.5
2019-10-30T09:00:00-03:00,108105,109055,107125,109000,122540,143458
2019-10-31T09:00:00-03:00,108690,108695,106900,107885,130620,137783.5
2019-11-01T09:00:00-03:00,107950,109150,107920,108782,119350,134579.75
2019-11-04T09:00:00-03:00,109680,109975,108960,109228,113720,131891.5
2019-11-05T09:00:00-03:00,109560,109915,108800,109091,116365,128822.5
2019-11-06T09:00:00-03:00,109300,110320,107710,108876,190940,131554.5
2019-11-07T09:00:00-03:00,109480,110285,109045,110001,130260,131861.25
2019-11-08T09:00:00-03:00,109100,109475,107625,107908,166090,128263.5
2019-11-11T09:00:00-03:00,107585,108850,107150,108834,149185,129835.25
2019-11-12T09:00:00-03:00,108875,108985,106620,107146,216080,133084
