"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"21.10.2021","108.661","108.510","110.455","106.610","375,46K","-2,52%"
"22.10.2021","107.117","108.000","108.855","103.675","500,72K","-1,42%"
"25.10.2021","109.627","107.800","110.355","107.265","301,50K","2,34%"
"26.10.2021","107.197","109.700","109.975","107.040","292,31K","-2,22%"
"27.10.2021","107.346","107.200","109.165","106.895","238,40K","0,14%"
"28.10.2021","106.219","107.800","108.185","104.850","337,51K","-1,05%"
"29.10.2021","104.357","105.985","107.095","104.115","284,94K","-1,75%"
"01.11.2021","106.383","105.500","106.920","105.075","216,04K","1,94%"
"03.11.2021","106.612","105.195","107.635","104.840","334,99K","0,22%"
"04.11.2021","104.195","107.135","107.275","103.535","272,96K","-2,27%"
"05.11.2021","105.498","104.485","106.380","104.235","223,09K","1,25%"
"08.11.2021","105.429","104.845","106.470","104.350","206,68K","-0,07%"
"09.11.2021","106.166","105.730","107.405","105.465","219,23K","0,70%"
"10.11.2021","106.583","105.515","108.065","105.245","256,32K","0,39%"
"11.11.2021","108.236","107.640","109.320","107.485","194,48K","1,55%"
"12.11.2021","106.841","108.500","108.655","106.325","220,49K","-1,29%"
"16.11.2021","104.930","107.230","107.640","104.625","219,59K","-1,79%"
"17.11.2021","103.522","104.885","106.160","102.925","281,44K","-1,34%"
"18.11.2021","102.978","103.900","104.305","102.515","211,75K","-0,53%"
"19.11.2021","103.620","102.850","104.495","102.645","198,80K","0,62%"
"22.11.2021","102.627","104.150","105.125","102.395","208,37K","-0,96%"
"23.11.2021","104.066","102.880","104.560","102.150","248,83K","1,40%"
"24.11.2021","104.899","103.900","105.540","102.810","204,18K","0,80%"
"25.11.2021","106.264","104.845","106.865","104.780","131,32K","1,30%"
"26.11.2021","102.350","103.690","103.840","101.775","209,12K","-3,68%"
"29.11.2021","103.158","103.650","104.505","102.900","162,99K","0,79%"
"30.11.2021","102.268","102.400","103.385","100.390","271,72K","-0,86%"
"01.12.2021","101.002","103.300","104.435","100.790","234,51K","-1,24%"
"02.12.2021","104.531","101.535","104.750","101.215","261,00K","3,49%"
"03.12.2021","105.460","104.475","107.120","103.970","261,84K","0,89%"
"06.12.2021","107.215","105.900","107.850","105.800","170,88K","1,66%"
"07.12.2021","107.843","108.525","108.990","107.315","169,01K","0,59%"
"08.12.2021","108.345","108.450","108.790","107.485","169,99K","0,47%"
"09.12.2021","106.283","107.400","107.675","105.955","152,41K","-1,90%"
"10.12.2021","108.010","107.010","108.460","107.010","149,25K","1,62%"
"13.12.2021","107.502","108.505","109.620","107.320","169,03K","-0,47%"
"14.12.2021","108.125","107.565","109.220","106.470","20,62K","0,58%"
"15.12.2021","106.991","106.855","107.315","105.645","33,96K","-1,05%"
"16.12.2021","109.835","109.700","110.520","109.145","160,16K","2,66%"
"17.12.2021","108.470","109.400","109.470","107.915","143,97K","-1,24%"
"20.12.2021","106.381","107.130","107.400","105.690","156,17K","-1,93%"
"21.12.2021","106.768","107.385","107.570","106.320","141,91K","0,36%"
"22.12.2021","106.541","106.605","107.060","105.640","118,57K","-0,21%"
"23.12.2021","105.655","107.005","107.255","105.655","106,05K","-0,83%"
"27.12.2021","106.645","106.045","106.960","105.945","96,00K","0,94%"
"28.12.2021","105.960","107.050","107.155","105.620","112,75K","-0,64%"
"29.12.2021","105.195","106.100","106.435","104.920","81,46K","-0,72%"
"30.12.2021","105.915","105.150","106.485","105.150","93,25K","0,68%"
"03.01.2022","104.889","106.355","107.240","104.350","148,46K","-0,97%"
"04.01.2022","104.400","105.265","105.765","104.040","164,31K","-0,47%"
"05.01.2022","101.839","104.605","104.685","101.660","198,25K","-2,45%"
"06.01.2022","102.349","102.000","103.175","101.655","166,70K","0,50%"
"07.01.2022","103.333","102.480","103.675","101.865","158,79K","0,96%"
"10.01.2022","102.775","102.995","103.400","101.795","143,51K","-0,54%"
"11.01.2022","104.581","103.300","104.875","102.575","146,63K","1,76%"
"12.01.2022","106.435","104.810","106.700","104.370","152,94K","1,77%"
"13.01.2022","106.218","106.190","107.010","105.650","164,56K","-0,20%"
"14.01.2022","107.708","105.990","107.965","105.700","145,70K","1,40%"
"17.01.2022","107.130","107.695","107.850","106.715","73,21K","-0,54%"
"18.01.2022","107.418","106.275","107.745","106.230","164,09K","0,27%"
"19.01.2022","108.728","107.570","109.320","107.570","157,27K","1,22%"
"20.01.2022","109.729","109.505","110.510","108.795","177,37K","0,92%"
"21.01.2022","109.442","109.445","110.430","108.895","190,19K","-0,26%"
"24.01.2022","108.596","108.925","109.350","107.125","249,72K","-0,77%"
"25.01.2022","110.884","108.400","111.330","107.625","235,80K","2,11%"
"26.01.2022","111.903","111.625","113.265","111.390","251,57K","0,92%"
"27.01.2022","113.005","112.360","113.595","112.165","200,96K","0,98%"
"28.01.2022","112.298","112.340","113.500","111.890","171,33K","-0,63%"
"31.01.2022","112.681","112.790","113.035","111.575","138,03K","0,34%"
"01.02.2022","113.730","112.795","113.800","112.405","128,65K","0,93%"
"02.02.2022","111.950","114.150","114.300","111.805","149,44K","-1,57%"
"03.02.2022","112.043","111.500","112.760","111.495","164,03K","0,08%"
"04.02.2022","112.401","111.995","112.700","110.535","159,49K","0,32%"
"07.02.2022","112.225","112.385","112.645","111.645","117,04K","-0,16%"
"08.02.2022","112.410","112.075","112.765","111.060","125,51K","0,16%"
"09.02.2022","112.571","112.890","113.370","111.885","161,25K","0,14%"
"10.02.2022","113.447","112.600","113.975","112.250","166,20K","0,78%"
"11.02.2022","113.582","113.300","114.990","113.105","216,61K","0,12%"
"14.02.2022","113.915","113.100","114.300","112.880","160,35K","0,29%"
"15.02.2022","114.280","114.600","114.720","114.115","24,65K","0,32%"
